timestamp,visitorid,event,itemid,transactionid
1769847960000,506,view,1280,
1769848260000,877,view,1142,
1769848560000,1171,view,1233,
1769848800000,1149,view,1233,
1769848860000,373,view,1155,
1769849880000,1020,view,1118,
1769850240000,152,view,1314,
1769850720000,954,view,1260,
1769851560000,1042,view,1127,
1769851860000,1042,view,1097,
1769852160000,1042,view,1287,
1769852220000,698,view,1030,
1769852220000,1042,view,1067,
1769852580000,555,view,1157,
1769853360000,183,view,1192,
1769853660000,183,addtocart,1192,
1769853720000,183,transaction,1192,100107.0
1769853720000,183,view,1332,
1769854140000,183,view,1092,
1769854200000,766,view,1194,
1769854560000,183,view,1240,
1769854680000,183,view,1292,
1769854740000,783,view,1344,
1769854800000,183,addtocart,1292,
1769854860000,183,transaction,1292,100108.0
1769855220000,661,view,1232,
1769855340000,661,view,1255,
1769855700000,661,view,1165,
1769855940000,661,view,1015,
1769855940000,541,view,1302,
1769856060000,661,addtocart,1015,
1769856240000,541,view,1153,
1769856360000,541,addtocart,1153,
1769856360000,661,view,1185,
1769856600000,541,view,1333,
1769856600000,541,transaction,1153,100322.0
1769856660000,215,view,1326,
1769856720000,541,view,1303,
1769856960000,541,addtocart,1303,
1769857020000,636,view,1208,
1769857080000,81,view,1105,
1769857200000,541,view,1213,
1769857440000,636,view,1278,
1769857500000,636,view,1243,
1769857560000,636,addtocart,1243,
1769857620000,636,view,1128,
1769857980000,103,view,1133,
1769858040000,636,view,1038,
1769858460000,892,view,1292,
1769858760000,285,view,1227,
1769859060000,285,view,1117,
1769859120000,285,view,1047,
1769859180000,285,view,1012,
1769859300000,23,view,1281,
1769859660000,831,view,1216,
1769861220000,116,view,1298,
1769862480000,93,view,1162,
1769862780000,824,view,1091,
1769863140000,463,view,1293,
1769863320000,932,view,1219,
1769863800000,394,view,1236,
1769864640000,165,view,1222,
1769864700000,81,view,1307,
1769865180000,328,view,1173,
1769865540000,58,view,1280,
1769865720000,484,view,1280,
1769865840000,137,view,1168,
1769866200000,137,addtocart,1168,
1769866500000,137,view,1238,
1769866680000,137,addtocart,1238,
1769866740000,137,view,1325,
1769866800000,137,addtocart,1325,
1769866860000,137,transaction,1325,100082.0
1769866920000,394,view,1137,
1769866980000,1002,view,1282,
1769867040000,221,view,1157,
1769867040000,1144,view,1226,
1769867040000,1002,view,1011,
1769867100000,39,view,1175,
1769867220000,1002,view,1111,
1769867580000,1002,view,1121,
1769867640000,701,view,1342,
1769867760000,1002,view,1302,
1769868060000,701,view,1282,
1769868120000,442,view,1101,
1769868420000,701,view,1192,
1769868540000,442,view,1078,
1769868720000,701,addtocart,1192,
1769868960000,442,view,1061,
1769868960000,701,view,1032,
1769869140000,701,addtocart,1032,
1769869380000,973,view,1338,
1769869440000,701,transaction,1032,100406.0
1769871600000,400,view,1348,
1769872080000,725,view,1281,
1769872200000,869,view,1230,
1769872260000,213,view,1217,
1769872920000,439,view,1046,
1769872980000,806,view,1200,
1769874960000,588,view,1307,
1769874960000,754,view,1302,
1769875680000,1080,view,1001,
1769875680000,70,view,1118,
1769875800000,319,view,1110,
1769875860000,319,addtocart,1110,
1769876040000,21,view,1118,
1769876100000,282,view,1230,
1769876160000,319,view,1319,
1769876160000,319,transaction,1110,100177.0
1769876160000,98,view,1270,
1769876280000,1050,view,1001,
1769876340000,319,view,1189,
1769876460000,282,view,1138,
1769876580000,319,addtocart,1189,
1769876640000,282,view,1150,
1769876820000,282,view,1108,
1769876880000,282,addtocart,1108,
1769876880000,319,view,1289,
1769876940000,338,view,1160,
1769877060000,105,view,1010,
1769877180000,282,transaction,1108,100154.0
1769877360000,105,view,1333,
1769877480000,735,view,1205,
1769877480000,105,addtocart,1333,
1769877900000,328,view,1149,
1769878020000,256,view,1291,
1769879520000,944,view,1334,
1769880600000,4,view,1288,
1769880960000,801,view,1124,
1769881020000,314,view,1229,
1769881080000,314,view,1196,
1769881320000,777,view,1044,
1769881320000,664,view,1093,
1769881380000,314,addtocart,1196,
1769881500000,664,view,1073,
1769881680000,314,transaction,1196,100174.0
1769881680000,314,view,1039,
1769881680000,664,addtocart,1073,
1769881740000,314,view,1286,
1769881800000,664,view,1293,
1769881860000,314,view,1126,
1769882040000,266,view,1306,
1769882040000,43,view,1223,
1769882340000,43,view,1141,
1769882400000,266,view,1346,
1769882520000,43,addtocart,1141,
1769882760000,920,view,1010,
1769882760000,266,view,1326,
1769882820000,43,view,1063,
1769882880000,266,addtocart,1326,
1769883180000,266,view,1227,
1769883420000,266,addtocart,1227,
1769883540000,266,transaction,1227,100149.0
1769883540000,266,view,1286,
1769883840000,1180,view,1033,
1769885220000,807,view,1059,
1769885520000,54,view,1118,
1769885580000,807,view,1299,
1769885820000,807,view,1289,
1769886420000,1030,view,1002,
1769886420000,857,view,1315,
1769886540000,857,view,1130,
1769886720000,857,view,1170,
1769887080000,857,addtocart,1170,
1769887380000,733,view,1067,
1769887860000,760,view,1308,
1769887860000,646,view,1345,
1769887920000,1060,view,1183,
1769888400000,627,view,1338,
1769889000000,531,view,1213,
1769890380000,874,view,1341,
1769890440000,36,view,1088,
1769891280000,246,view,1056,
1769892120000,450,view,1048,
1769892540000,450,view,1342,
1769892960000,450,view,1022,
1769893200000,450,addtocart,1022,
1769893320000,450,view,1012,
1769893320000,450,transaction,1022,100247.0
1769893440000,789,view,1240,
1769893500000,90,view,1210,
1769893560000,1046,view,1313,
1769893680000,93,view,1303,
1769893860000,986,view,1168,
1769894220000,986,view,1115,
1769894340000,986,view,1278,
1769894400000,986,view,1238,
1769894580000,986,view,1185,
1769894940000,407,view,1007,
1769895120000,407,view,1257,
1769895420000,167,view,1023,
1769895840000,1184,view,1159,
1769896200000,1184,view,1313,
1769896380000,1184,view,1249,
1769896440000,123,view,1258,
1769896800000,1184,addtocart,1249,
1769897040000,1070,view,1228,
1769897040000,1184,transaction,1249,100656.0
1769897040000,1184,view,1163,
1769897580000,1074,view,1194,
1769897640000,1074,view,1256,
1769897640000,889,view,1315,
1769897760000,975,view,1191,
1769897940000,1074,view,1056,
1769898000000,543,view,1215,
1769898000000,1074,view,1004,
1769898300000,1074,view,1346,
1769898300000,31,view,1010,
1769898420000,703,view,1220,
1769898660000,31,addtocart,1010,
1769898720000,31,transaction,1010,100024.0
1769898720000,31,view,1323,
1769900160000,1173,view,1298,
1769900160000,1169,view,1214,
1769900400000,355,view,1308,
1769901780000,673,view,1200,
1769902020000,410,view,1277,
1769902140000,410,view,1317,
1769902500000,87,view,1030,
1769902560000,410,view,1077,
1769902920000,410,view,1067,
1769903880000,824,view,1192,
1769904780000,5,view,1280,
1769904900000,427,view,1246,
1769905020000,584,view,1142,
1769905200000,584,addtocart,1142,
1769905260000,427,view,1018,
1769905260000,584,view,1002,
1769905500000,693,view,1262,
1769905680000,505,view,1131,
1769906040000,505,view,1156,
1769906220000,505,addtocart,1156,
1769906280000,505,transaction,1156,100295.0
1769906280000,505,view,1286,
1769906340000,586,view,1028,
1769906580000,505,view,1171,
1769906760000,586,view,1048,
1769907120000,608,view,1321,
1769907300000,608,view,1011,
1769907360000,608,addtocart,1011,
1769907540000,608,view,1021,
1769907840000,608,view,1247,
1769908440000,203,view,1002,
1769908980000,933,view,1296,
1769909100000,114,view,1217,
1769909160000,533,view,1032,
1769910120000,1112,view,1342,
1769910300000,1118,view,1129,
1769910960000,231,view,1135,
1769910960000,972,view,1023,
1769911200000,505,view,1339,
1769911260000,753,view,1329,
1769912100000,316,view,1143,
1769912280000,54,view,1177,
1769912340000,127,view,1254,
1769912460000,54,addtocart,1177,
1769912700000,54,view,1257,
1769913240000,345,view,1320,
1769913720000,117,view,1072,
1769914440000,94,view,1262,
1769914500000,510,view,1183,
1769914800000,94,addtocart,1262,
1769914980000,94,view,1243,
1769915040000,94,view,1113,
1769915100000,94,view,1013,
1769915160000,94,view,1152,
1769915400000,746,view,1058,
1769915820000,746,view,1088,
1769917080000,91,view,1103,
1769917500000,500,view,1105,
1769917620000,655,view,1272,
1769917920000,1084,view,1166,
1769918040000,397,view,1211,
1769918100000,592,view,1146,
1769918400000,1126,view,1068,
1769918400000,566,view,1149,
1769918760000,566,addtocart,1149,
1769918820000,312,view,1170,
1769918940000,312,view,1231,
1769919060000,566,view,1279,
1769919180000,312,view,1050,
1769919360000,729,view,1137,
1769919480000,854,view,1147,
1769920500000,86,view,1003,
1769920800000,479,view,1257,
1769920860000,857,view,1247,
1769920860000,86,view,1220,
1769921040000,86,addtocart,1220,
1769921400000,481,view,1059,
1769921880000,83,view,1012,
1769922780000,934,view,1051,
1769923080000,1128,view,1102,
1769923260000,831,view,1327,
1769923320000,651,view,1290,
1769923440000,875,view,1234,
1769923740000,651,addtocart,1290,
1769923860000,651,view,1227,
1769924220000,651,addtocart,1227,
1769924520000,1035,view,1178,
1769924520000,651,view,1047,
1769924520000,150,view,1163,
1769924880000,1053,view,1111,
1769924940000,651,view,1337,
1769925060000,1107,view,1196,
1769925180000,712,view,1214,
1769925180000,651,addtocart,1337,
1769925480000,651,transaction,1337,100377.0
1769925480000,651,view,1310,
1769925660000,465,view,1085,
1769928120000,392,view,1225,
1769928420000,958,view,1101,
1769928540000,352,view,1219,
1769930040000,202,view,1233,
1769930640000,549,view,1238,
1769930760000,263,view,1260,
1769931120000,811,view,1239,
1769931660000,899,view,1050,
1769932080000,289,view,1339,
1769932500000,950,view,1114,
1769933700000,700,view,1279,
1769933760000,936,view,1261,
1769934000000,936,view,1284,
1769934360000,936,view,1121,
1769934420000,924,view,1295,
1769934540000,1135,view,1110,
1769935200000,448,view,1128,
1769935260000,110,view,1261,
1769935740000,106,view,1045,
1769935920000,106,view,1182,
1769938800000,216,view,1115,
1769940000000,1100,view,1228,
1769940480000,1104,view,1313,
1769940540000,286,view,1050,
1769940720000,408,view,1074,
1769940780000,680,view,1333,
1769940960000,286,view,1217,
1769941080000,408,addtocart,1074,
1769941140000,408,view,1129,
1769941140000,408,transaction,1074,100224.0
1769941380000,408,view,1134,
1769941500000,408,addtocart,1134,
1769941560000,408,view,1239,
1769941560000,408,transaction,1134,100225.0
1769943300000,994,view,1099,
1769943900000,1158,view,1039,
1769945040000,212,view,1081,
1769948280000,433,view,1345,
1769948460000,718,view,1009,
1769948760000,528,view,1210,
1769948940000,304,view,1044,
1769949420000,43,view,1025,
1769950260000,367,view,1301,
1769950500000,439,view,1280,
1769950920000,439,view,1160,
1769951460000,448,view,1152,
1769951520000,569,view,1048,
1769951820000,454,view,1070,
1769951940000,641,view,1267,
1769952540000,633,view,1111,
1769952720000,1083,view,1221,
1769952900000,1122,view,1206,
1769953560000,478,view,1077,
1769953740000,700,view,1073,
1769953920000,478,addtocart,1077,
1769954040000,478,view,1027,
1769954160000,478,addtocart,1027,
1769955180000,670,view,1262,
1769955540000,397,view,1223,
1769956020000,1073,view,1297,
1769956140000,720,view,1308,
1769957460000,952,view,1339,
1769958000000,626,view,1102,
1769958240000,326,view,1222,
1769958360000,626,view,1182,
1769958420000,626,view,1236,
1769958600000,220,view,1064,
1769958660000,626,view,1166,
1769958840000,666,view,1181,
1769958960000,626,addtocart,1166,
1769959260000,666,addtocart,1181,
1769959260000,626,transaction,1166,100367.0
1769959380000,390,view,1216,
1769959380000,940,view,1082,
1769959380000,666,view,1241,
1769959560000,666,view,1081,
1769960100000,963,view,1158,
1769960220000,378,view,1240,
1769960340000,116,view,1135,
1769960700000,1022,view,1093,
1769960760000,1022,view,1131,
1769960820000,348,view,1297,
1769960880000,541,view,1175,
1769960940000,1022,addtocart,1131,
1769961000000,348,addtocart,1297,
1769961060000,1022,view,1313,
1769961120000,790,view,1170,
1769961240000,268,view,1310,
1769961300000,348,view,1237,
1769961300000,348,transaction,1297,100197.0
1769961420000,1022,addtocart,1313,
1769961420000,980,view,1084,
1769961720000,1022,view,1121,
1769961780000,1022,view,1111,
1769961840000,139,view,1253,
1769962080000,815,view,1156,
1769962140000,125,view,1087,
1769962440000,125,addtocart,1087,
1769962500000,49,view,1067,
1769962740000,125,view,1116,
1769962800000,125,view,1006,
1769962920000,125,view,1237,
1769963340000,110,view,1252,
1769964420000,321,view,1185,
1769964480000,1054,view,1044,
1769964720000,1040,view,1178,
1769965200000,386,view,1255,
1769965260000,453,view,1102,
1769965920000,180,view,1274,
1769965920000,31,view,1308,
1769966820000,1144,view,1212,
1769967060000,1144,view,1335,
1769967060000,1076,view,1321,
1769967180000,1144,view,1165,
1769967420000,1144,view,1345,
1769969100000,603,view,1309,
1769969340000,424,view,1032,
1769970180000,195,view,1137,
1769970780000,278,view,1188,
1769971440000,167,view,1072,
1769971560000,564,view,1349,
1769971680000,899,view,1249,
1769971920000,800,view,1124,
1769975040000,81,view,1299,
1769975340000,481,view,1168,
1769975400000,991,view,1130,
1769975640000,158,view,1006,
1769975640000,991,view,1028,
1769975820000,991,view,1060,
1769975880000,1114,view,1115,
1769975940000,644,view,1178,
1769976060000,991,view,1158,
1769976180000,441,view,1325,
1769976180000,991,view,1348,
1769976300000,1114,view,1033,
1769976540000,991,addtocart,1348,
1769976660000,866,view,1082,
1769976720000,866,view,1037,
1769976840000,866,view,1242,
1769977440000,1057,view,1178,
1769977500000,1057,view,1224,
1769977620000,614,view,1023,
1769978280000,936,view,1267,
1769978280000,13,view,1202,
1769978940000,567,view,1117,
1769979060000,567,view,1077,
1769979180000,107,view,1289,
1769979360000,567,view,1277,
1769979480000,567,view,1347,
1769979480000,1032,view,1249,
1769979780000,567,view,1211,
1769979960000,144,view,1120,
1769982180000,253,view,1309,
1769982540000,253,view,1226,
1769982720000,861,view,1140,
1769982900000,253,addtocart,1226,
1769983020000,508,view,1189,
1769983800000,144,view,1298,
1769983980000,1111,view,1125,
1769984160000,364,view,1069,
1769985300000,981,view,1055,
1769985480000,727,view,1112,
1769985600000,1138,view,1083,
1769985780000,752,view,1103,
1769985960000,1138,addtocart,1083,
1769986080000,1138,transaction,1083,100639.0
1769986080000,1138,view,1006,
1769986320000,1138,view,1253,
1769986380000,145,view,1137,
1769986500000,1138,view,1156,
1769986860000,969,view,1298,
1769986920000,926,view,1291,
1769987220000,186,view,1215,
1769987280000,714,view,1314,
1769987340000,169,view,1243,
1769987580000,848,view,1237,
1769987760000,653,view,1258,
1769987940000,1059,view,1292,
1769987940000,786,view,1279,
1769988120000,1059,view,1055,
1769988420000,1059,view,1312,
1769988480000,939,view,1085,
1769988480000,320,view,1100,
1769989080000,1040,view,1041,
1769989380000,1040,view,1103,
1769989440000,1089,view,1346,
1769989620000,1070,view,1102,
1769989800000,241,view,1304,
1769989800000,1040,view,1083,
1769989980000,585,view,1057,
1769990220000,1040,view,1023,
1769990280000,1093,view,1074,
1769990340000,1161,view,1268,
1769990700000,230,view,1083,
1769991180000,953,view,1271,
1769991300000,1102,view,1205,
1769991420000,923,view,1042,
1769991480000,265,view,1260,
1769991720000,962,view,1305,
1769991840000,118,view,1011,
1769991840000,923,view,1202,
1769991960000,923,view,1002,
1769992500000,187,view,1070,
1769992680000,899,view,1164,
1769992740000,753,view,1244,
1769993340000,977,view,1299,
1769993880000,127,view,1248,
1769993940000,1188,view,1041,
1769995260000,1019,view,1063,
1769995500000,1019,view,1235,
1769995680000,127,view,1341,
1769995980000,936,view,1211,
1769995980000,127,view,1071,
1769996280000,127,view,1041,
1769996340000,392,view,1295,
1769996340000,127,view,1216,
1769996400000,127,view,1291,
1769996640000,962,view,1169,
1769996640000,127,addtocart,1291,
1769996880000,787,view,1210,
1769996880000,437,view,1246,
1769997060000,733,view,1159,
1769997240000,787,view,1037,
1769997420000,276,view,1075,
1769997480000,787,view,1330,
1769997840000,787,addtocart,1330,
1769997900000,787,transaction,1330,100456.0
1769999940000,592,view,1006,
1770000300000,1061,view,1316,
1770000300000,967,view,1321,
1770000300000,592,view,1214,
1770000420000,597,view,1103,
1770000480000,1061,view,1341,
1770000480000,592,view,1034,
1770000600000,902,view,1024,
1770000780000,592,addtocart,1034,
1770001020000,592,view,1196,
1770001200000,592,addtocart,1196,
1770001320000,369,view,1087,
1770001620000,321,view,1116,
1770001980000,363,view,1094,
1770002160000,11,view,1264,
1770002220000,363,addtocart,1094,
1770002460000,363,view,1144,
1770002700000,1030,view,1066,
1770002700000,656,view,1005,
1770002820000,1051,view,1199,
1770002880000,863,view,1084,
1770003120000,494,view,1056,
1770003120000,656,view,1115,
1770003240000,863,view,1341,
1770003360000,639,view,1099,
1770003420000,863,view,1061,
1770003540000,656,addtocart,1115,
1770003660000,863,view,1201,
1770003840000,863,view,1101,
1770003840000,656,view,1015,
1770004080000,1081,view,1215,
1770004140000,863,addtocart,1101,
1770004140000,656,addtocart,1015,
1770004260000,656,transaction,1015,100381.0
1770005400000,68,view,1343,
1770005640000,700,view,1101,
1770005880000,1097,view,1151,
1770006060000,1097,view,1061,
1770006120000,1097,view,1211,
1770006240000,1097,view,1075,
1770006240000,397,view,1020,
1770006600000,77,view,1214,
1770006660000,323,view,1059,
1770006720000,522,view,1223,
1770006960000,492,view,1086,
1770007800000,373,view,1088,
1770007980000,1079,view,1247,
1770008160000,659,view,1033,
1770008280000,1062,view,1019,
1770008520000,659,view,1283,
1770008640000,1010,view,1173,
1770008640000,659,view,1298,
1770008700000,245,view,1293,
1770008820000,339,view,1292,
1770009120000,245,view,1172,
1770009180000,374,view,1076,
1770009300000,245,view,1303,
1770009420000,245,view,1163,
1770009420000,226,view,1257,
1770009420000,1116,view,1226,
1770009540000,285,view,1327,
1770009660000,245,view,1283,
1770009660000,994,view,1262,
1770009780000,285,view,1007,
1770010080000,245,addtocart,1283,
1770010080000,285,addtocart,1007,
1770010260000,285,view,1282,
1770010560000,1004,view,1279,
1770010620000,791,view,1343,
1770010920000,791,view,1020,
1770010980000,791,view,1243,
1770011280000,791,view,1223,
1770011400000,647,view,1335,
1770011700000,791,addtocart,1223,
1770011760000,791,transaction,1223,100459.0
1770011760000,791,view,1310,
1770011880000,375,view,1317,
1770012180000,771,view,1274,
1770012720000,968,view,1324,
1770012780000,968,addtocart,1324,
1770012900000,968,view,1122,
1770013020000,853,view,1164,
1770013020000,968,addtocart,1122,
1770013020000,1116,view,1228,
1770013080000,968,view,1232,
1770013200000,1125,view,1021,
1770013260000,169,view,1257,
1770013500000,1125,view,1231,
1770013680000,1125,view,1221,
1770014700000,17,view,1143,
1770015420000,875,view,1149,
1770015600000,554,view,1337,
1770015660000,631,view,1344,
1770016560000,856,view,1337,
1770018300000,204,view,1180,
1770018540000,913,view,1163,
1770018660000,961,view,1214,
1770018720000,446,view,1033,
1770018720000,961,view,1124,
1770018780000,961,addtocart,1124,
1770018780000,446,addtocart,1033,
1770018960000,961,view,1094,
1770018960000,961,transaction,1124,100555.0
1770019020000,889,view,1279,
1770019020000,446,view,1062,
1770019020000,446,transaction,1033,100244.0
1770019200000,961,addtocart,1094,
1770019260000,738,view,1123,
1770019440000,961,view,1204,
1770019800000,961,addtocart,1204,
1770019920000,359,view,1329,
1770020100000,658,view,1191,
1770020880000,542,view,1311,
1770021060000,184,view,1155,
1770021180000,515,view,1087,
1770021240000,845,view,1099,
1770021720000,203,view,1092,
1770022140000,203,view,1232,
1770022200000,475,view,1114,
1770022320000,203,addtocart,1232,
1770022380000,475,view,1127,
1770022440000,475,addtocart,1127,
1770022500000,475,view,1267,
1770022500000,475,transaction,1127,100266.0
1770022620000,203,view,1162,
1770022920000,475,view,1324,
1770025080000,402,view,1268,
1770025440000,402,addtocart,1268,
1770025500000,123,view,1039,
1770025740000,402,view,1209,
1770026100000,402,view,1128,
1770026580000,13,view,1338,
1770026580000,1118,view,1031,
1770026700000,1158,view,1320,
1770027840000,262,view,1096,
1770027960000,262,view,1313,
1770028260000,262,view,1073,
1770029220000,986,view,1254,
1770029760000,1104,view,1053,
1770030600000,673,view,1335,
1770030660000,159,view,1337,
1770030780000,74,view,1096,
1770030840000,993,view,1193,
1770031080000,955,view,1216,
1770031080000,993,view,1081,
1770031140000,993,addtocart,1081,
1770031440000,993,view,1241,
1770031860000,993,addtocart,1241,
1770031920000,993,transaction,1241,100569.0
1770031920000,993,view,1291,
1770031980000,797,view,1116,
1770032100000,639,view,1279,
1770032280000,993,view,1261,
1770033720000,1118,view,1197,
1770033840000,1118,addtocart,1197,
1770033900000,1118,view,1228,
1770034020000,1118,view,1178,
1770034140000,1118,view,1177,
1770034320000,77,view,1213,
1770034740000,339,view,1141,
1770035940000,362,view,1243,
1770036720000,453,view,1182,
1770037080000,785,view,1319,
1770039360000,792,view,1314,
1770039960000,50,view,1306,
1770040800000,490,view,1107,
1770041640000,662,view,1161,
1770041760000,662,view,1024,
1770041880000,130,view,1331,
1770042180000,662,view,1231,
1770042240000,662,view,1031,
1770042660000,662,addtocart,1031,
1770042720000,662,transaction,1031,100382.0
1770042840000,761,view,1245,
1770043260000,761,view,1114,
1770043380000,284,view,1019,
1770043740000,720,view,1236,
1770043800000,720,view,1326,
1770044220000,720,addtocart,1326,
1770044460000,720,view,1066,
1770044820000,766,view,1298,
1770045120000,273,view,1307,
1770045240000,849,view,1170,
1770046020000,770,view,1332,
1770046080000,770,view,1262,
1770046200000,770,view,1158,
1770046380000,838,view,1132,
1770046500000,560,view,1210,
1770046620000,560,view,1303,
1770046920000,157,view,1085,
1770046980000,1008,view,1015,
1770047040000,560,addtocart,1303,
1770047280000,560,view,1293,
1770047580000,560,view,1243,
1770047640000,653,view,1210,
1770047820000,560,addtocart,1243,
1770048120000,560,transaction,1243,100334.0
1770048660000,1065,view,1197,
1770048660000,560,view,1299,
1770048900000,1162,view,1130,
1770048900000,879,view,1087,
1770049080000,1162,view,1160,
1770049200000,1162,view,1070,
1770049440000,1131,view,1275,
1770049560000,1131,view,1332,
1770049740000,1131,addtocart,1332,
1770049920000,1093,view,1209,
1770050160000,588,view,1047,
1770050160000,803,view,1240,
1770050340000,1196,view,1291,
1770050460000,974,view,1151,
1770050460000,120,view,1074,
1770050760000,1196,view,1261,
1770051000000,1196,view,1326,
1770051240000,1196,addtocart,1326,
1770051240000,100,view,1186,
1770051360000,100,view,1325,
1770051420000,1196,transaction,1326,100660.0
1770051420000,100,view,1165,
1770051420000,1196,view,1061,
1770051480000,1196,addtocart,1061,
1770051480000,100,addtocart,1165,
1770051540000,100,view,1136,
1770051660000,100,addtocart,1136,
1770051720000,100,view,1066,
1770052140000,100,addtocart,1066,
1770052200000,479,view,1164,
1770052260000,36,view,1152,
1770053220000,135,view,1106,
1770053400000,241,view,1280,
1770053700000,115,view,1210,
1770055620000,927,view,1182,
1770055740000,478,view,1321,
1770055800000,927,addtocart,1182,
1770055980000,927,view,1252,
1770055980000,927,transaction,1182,100525.0
1770056760000,383,view,1288,
1770056880000,30,view,1008,
1770057720000,975,view,1082,
1770058200000,886,view,1298,
1770058260000,287,view,1166,
1770058320000,886,view,1278,
1770058380000,886,addtocart,1278,
1770058440000,886,transaction,1278,100512.0
1770058440000,886,view,1106,
1770058500000,1193,view,1272,
1770058560000,287,addtocart,1166,
1770058740000,886,view,1126,
1770058740000,374,view,1233,
1770058800000,886,view,1108,
1770058860000,671,view,1109,
1770058860000,287,view,1276,
1770059160000,33,view,1141,
1770059220000,33,addtocart,1141,
1770059340000,983,view,1031,
1770059460000,33,transaction,1141,100026.0
1770059460000,33,view,1071,
1770059640000,33,addtocart,1071,
1770059880000,528,view,1135,
1770059880000,33,view,1094,
1770060240000,33,view,1174,
1770060240000,528,view,1095,
1770060300000,1107,view,1083,
1770060480000,1042,view,1153,
1770060660000,528,addtocart,1095,
1770061440000,751,view,1019,
1770061620000,1024,view,1061,
1770062100000,477,view,1246,
1770062160000,1135,view,1089,
1770062220000,673,view,1022,
1770062280000,87,view,1311,
1770062280000,1135,addtocart,1089,
1770062340000,1135,view,1229,
1770062340000,1135,transaction,1089,100636.0
1770062520000,525,view,1158,
1770062640000,1073,view,1111,
1770062880000,733,view,1285,
1770063120000,887,view,1063,
1770063240000,200,view,1334,
1770063480000,442,view,1150,
1770064260000,247,view,1272,
1770064320000,247,view,1242,
1770064500000,107,view,1200,
1770064560000,247,addtocart,1242,
1770064680000,945,view,1011,
1770064800000,614,view,1231,
1770064980000,51,view,1157,
1770064980000,342,view,1117,
1770065280000,774,view,1177,
1770065340000,553,view,1340,
1770065520000,553,view,1300,
1770065580000,1093,view,1210,
1770065640000,553,view,1131,
1770065940000,553,view,1011,
1770066180000,553,view,1330,
1770067680000,388,view,1068,
1770068280000,1078,view,1028,
1770068760000,791,view,1000,
1770069180000,773,view,1122,
1770069240000,948,view,1176,
1770069300000,446,view,1238,
1770070020000,939,view,1092,
1770070140000,124,view,1123,
1770070380000,483,view,1003,
1770070440000,939,view,1032,
1770070620000,182,view,1268,
1770070740000,118,view,1247,
1770072900000,904,view,1081,
1770073080000,952,view,1218,
1770073320000,951,view,1141,
1770073380000,671,view,1033,
1770074100000,549,view,1039,
1770074160000,549,addtocart,1039,
1770074400000,602,view,1270,
1770074400000,549,transaction,1039,100329.0
1770074400000,549,view,1203,
1770074520000,294,view,1256,
1770074760000,602,view,1333,
1770074820000,549,view,1173,
1770074880000,602,view,1243,
1770074940000,294,view,1286,
1770075240000,549,view,1253,
1770075240000,602,view,1020,
1770075240000,294,addtocart,1286,
1770075360000,549,view,1033,
1770075540000,294,view,1316,
1770075600000,602,addtocart,1020,
1770075840000,294,view,1246,
1770075960000,294,view,1255,
1770076380000,316,view,1144,
1770077400000,263,view,1054,
1770077640000,263,view,1274,
1770077700000,263,view,1012,
1770078420000,889,view,1132,
1770078960000,753,view,1198,
1770079200000,96,view,1022,
1770079260000,348,view,1111,
1770079380000,538,view,1107,
1770079380000,613,view,1120,
1770079440000,854,view,1306,
1770079740000,1002,view,1097,
1770080100000,602,view,1116,
1770080220000,353,view,1054,
1770080460000,151,view,1342,
1770080580000,236,view,1155,
1770080640000,134,view,1104,
1770080700000,134,view,1207,
1770080700000,705,view,1323,
1770080880000,134,view,1007,
1770080880000,236,view,1195,
1770080940000,236,view,1205,
1770081180000,134,view,1127,
1770081240000,938,view,1215,
1770081300000,134,addtocart,1127,
1770081600000,134,view,1014,
1770081600000,134,transaction,1127,100077.0
1770082200000,933,view,1054,
1770082260000,241,view,1297,
1770082560000,856,view,1083,
1770082680000,1155,view,1322,
1770082680000,91,view,1161,
1770083580000,6,view,1180,
1770083940000,240,view,1303,
1770085380000,488,view,1070,
1770085560000,543,view,1313,
1770086460000,1026,view,1018,
1770086760000,1193,view,1090,
1770087240000,189,view,1175,
1770087480000,189,addtocart,1175,
1770087540000,189,view,1235,
1770087900000,189,view,1135,
1770088320000,349,view,1243,
1770088380000,112,view,1207,
1770088680000,974,view,1343,
1770088740000,974,view,1143,
1770088920000,974,view,1293,
1770089040000,67,view,1303,
1770089160000,311,view,1024,
1770089220000,974,view,1033,
1770089220000,554,view,1212,
1770089280000,1074,view,1147,
1770089640000,394,view,1244,
1770090180000,1075,view,1259,
1770090240000,177,view,1100,
1770090840000,1150,view,1086,
1770091680000,346,view,1094,
1770091680000,1180,view,1113,
1770091740000,568,view,1036,
1770092100000,954,view,1241,
1770092220000,954,view,1011,
1770092340000,954,view,1331,
1770092400000,837,view,1086,
1770093180000,202,view,1307,
1770093600000,496,view,1349,
1770093780000,496,addtocart,1349,
1770093840000,496,view,1029,
1770094080000,496,view,1013,
1770094140000,1200,view,1248,
1770094200000,496,addtocart,1013,
1770094260000,749,view,1028,
1770094500000,496,view,1323,
1770094500000,116,view,1227,
1770094740000,496,view,1223,
1770095460000,586,view,1321,
1770096000000,491,view,1327,
1770096120000,288,view,1221,
1770096540000,451,view,1342,
1770097020000,985,view,1011,
1770097380000,1135,view,1184,
1770097500000,178,view,1220,
1770097680000,105,view,1064,
1770098160000,580,view,1267,
1770098220000,344,view,1314,
1770098280000,580,view,1243,
1770098580000,580,view,1037,
1770098820000,306,view,1111,
